strategy,hold,context1,context2,t_stat,mean_return,type
AboveEMA200_BullRibbon,1,ALL,SMALL,-3.041801182169124,-0.0001545053548505,REGIME
BB_Narrow,20,BEAR,LARGE,-3.055967142686407,-0.0092963532048285,REGIME
Near52High_LowVol,fwd_20,ENRG,ALL,-3.06572265892957,-0.013261893786486,SECTOR
Near52High,fwd_20,STPL,ALL,-3.114422398999319,-0.0080996768975053,SECTOR
AboveEMA200,5,BEAR,SMALL,-3.128545861801,-0.002564123644085,REGIME
Momentum_20d_Pos,1,BULL,ALL,-3.1341616521251288,-0.0004702968933154,REGIME
Near52High,fwd_5,REAL,ALL,-3.1600021451809925,-0.0046562393031031,SECTOR
LowVol,fwd_20,MATL,ALL,-3.1839732122852147,-0.0108751050151237,SECTOR
ZScore_High,1,BULL,MID,-3.200879409913609,-0.0041613189345455,REGIME
BB_Above_Upper,1,BULL,MID,-3.200879409913609,-0.0041613189345455,REGIME
Momentum_60d_Pos,1,BEAR,SMALL,-3.242416916465221,-0.0014092236719856,REGIME
RSI_Oversold,fwd_20,REAL,ALL,-3.334636906905564,-0.0074881911735688,SECTOR
BullishRibbon,20,BEAR,SMALL,-3.373282571701998,-0.0172201487221575,REGIME
Oversold_LowVol,fwd_20,REAL,ALL,-3.4263855724495027,-0.0170413277448512,SECTOR
Oversold_LowVol,fwd_20,COMM,ALL,-3.465105096417706,-0.028357390259897,SECTOR
Momentum_20d_Pos,1,BEAR,ALL,-3.5027939347333423,-0.0010722774861613,REGIME
Momentum_60d_Pos,20,BEAR,SMALL,-3.619589627225162,-0.0143647115074126,REGIME
AboveEMA200_BullRibbon,1,BULL,ALL,-3.7165618602156663,-0.0006943990282599,REGIME
LowVol,fwd_5,REAL,ALL,-3.8551359622060817,-0.0031159094132456,SECTOR
LowVol,fwd_20,STPL,ALL,-4.018684057832819,-0.0074148635424925,SECTOR
AboveEMA200_BullRibbon,1,BULL,SMALL,-4.095248479552938,-0.0009838548422797,REGIME
AboveEMA200_BullRibbon,5,BEAR,SMALL,-4.142810196464061,-0.0036767645128128,REGIME
BullishRibbon,1,BULL,ALL,-4.189856415302331,-0.0008789544636497,REGIME
BB_Above_Upper,1,BULL,ALL,-4.252462803593273,-0.0024318543487532,REGIME
ZScore_High,1,BULL,ALL,-4.252462803593273,-0.0024318543487532,REGIME
RSI_Extreme_Overbought,1,RANGE,SMALL,-4.337550760832199,-0.0011642957062414,REGIME
Near52High_LowVol,fwd_20,STPL,ALL,-4.384493061032696,-0.0183787094614482,SECTOR
Near52High,fwd_5,UTIL,ALL,-4.40921974498278,-0.0024006904635969,SECTOR
RSI_Overbought,1,ALL,SMALL,-4.435122782427639,-0.000502256325249,REGIME
BB_Above_Upper,1,BEAR,ALL,-4.452729532486504,-0.0071606088725351,REGIME
ZScore_High,1,BEAR,ALL,-4.452729532486504,-0.0071606088725351,REGIME
BullishRibbon,5,BEAR,SMALL,-4.60717921246031,-0.0036555064240905,REGIME
BullishRibbon,20,BEAR,LARGE,-4.6142269067523385,-0.0147267807928616,REGIME
RSI_Overbought,1,RANGE,SMALL,-4.614288067741508,-0.0005712673578219,REGIME
AboveEMA200,20,BEAR,SMALL,-4.693104121384743,-0.0191173925838038,REGIME
RSI_Extreme_Overbought,1,ALL,SMALL,-4.804796393442618,-0.0010918468248948,REGIME
Momentum_60d_Pos,1,BULL,ALL,-4.84737371257177,-0.0010242910195192,REGIME
ZScore_High,1,BULL,SMALL,-4.865013005830336,-0.0043307853374229,REGIME
BB_Above_Upper,1,BULL,SMALL,-4.865013005830336,-0.0043307853374229,REGIME
Momentum_5d_Pos,1,ALL,SMALL,-4.999883758160585,-0.0003005111952751,REGIME
AboveEMA200_BullRibbon,20,BEAR,LARGE,-5.024015720871236,-0.0168287566695124,REGIME
Momentum_20d_Pos,20,BEAR,SMALL,-5.10709470969938,-0.0197334547032859,REGIME
Momentum_Pos,fwd_5,ENRG,ALL,-5.13719725532021,-0.0035613601536463,SECTOR
BB_Narrow,1,BEAR,ALL,-5.715486896251025,-0.0022936946785409,REGIME
RSI_Extreme_Overbought,5,ALL,SMALL,-5.776589405510018,-0.0024396109042535,REGIME
BB_Narrow,1,BEAR,LARGE,-5.814977389172436,-0.0037288217562059,REGIME
AboveEMA200,20,BEAR,LARGE,-5.916018956690702,-0.0128511807679645,REGIME
RSI_Overbought,10,BEAR,SMALL,-5.933824624135303,-0.0161494357231195,REGIME
RSI_Extreme_Overbought,5,RANGE,SMALL,-5.9537584914317705,-0.0029993726265195,REGIME
AboveEMA200_BullRibbon,1,BEAR,ALL,-5.974129290446232,-0.001749203167061,REGIME
AboveEMA200_BullRibbon,1,BEAR,LARGE,-6.191546597536588,-0.0029305875704869,REGIME
Momentum_60d_Pos,20,BEAR,ALL,-6.225313833521708,-0.0112457899317764,REGIME
Near52High,fwd_5,ENRG,ALL,-6.3181456707207975,-0.012468967380822,SECTOR
BB_Above_Upper,10,BEAR,SMALL,-6.431041418066021,-0.025224640833027,REGIME
ZScore_High,10,BEAR,SMALL,-6.431041418066021,-0.025224640833027,REGIME
AboveEMA200_BullRibbon,20,BEAR,ALL,-6.439638926690529,-0.0168344318510364,REGIME
BB_Above_Upper,5,BEAR,SMALL,-6.514282468263279,-0.0203121948626175,REGIME
ZScore_High,5,BEAR,SMALL,-6.514282468263279,-0.0203121948626175,REGIME
ZScore_High,10,BEAR,ALL,-6.705735804536389,-0.0233709139609527,REGIME
BB_Above_Upper,10,BEAR,ALL,-6.705735804536389,-0.0233709139609527,REGIME
ZScore_High,20,BEAR,SMALL,-6.8335850397836255,-0.0419812479410068,REGIME
BB_Above_Upper,20,BEAR,SMALL,-6.8335850397836255,-0.0419812479410068,REGIME
AboveEMA200_BullRibbon,20,BEAR,MID,-6.875883513795526,-0.0194706536154976,REGIME
ZScore_High,10,ALL,SMALL,-7.138392720988024,-0.0045807849918301,REGIME
BB_Above_Upper,10,ALL,SMALL,-7.138392720988024,-0.0045807849918301,REGIME
RSI_Overbought,10,BEAR,LARGE,-7.475835374727913,-0.0235278446799787,REGIME
RSI_Overbought,20,BEAR,SMALL,-7.4766258414788656,-0.0308906344277114,REGIME
BullishRibbon,20,BEAR,ALL,-7.540722226009304,-0.0172540293296562,REGIME
BullishRibbon,1,BEAR,LARGE,-7.607255738826748,-0.0033976563932923,REGIME
BullishRibbon,1,BEAR,ALL,-7.652100583339585,-0.0020884894703378,REGIME
ZScore_High,1,RANGE,SMALL,-7.77209624987628,-0.0019741673346079,REGIME
BB_Above_Upper,1,RANGE,SMALL,-7.77209624987628,-0.0019741673346079,REGIME
Momentum_60d_Pos,20,BEAR,MID,-7.845556585931022,-0.0197613098551126,REGIME
BullishRibbon,20,BEAR,MID,-7.926017434743728,-0.0203300124199024,REGIME
Momentum_5d_Pos,20,BEAR,LARGE,-8.045725878428502,-0.0275202126677422,REGIME
RSI_Overbought,10,BEAR,ALL,-8.051270493444617,-0.0190998496016236,REGIME
Momentum_20d_Pos,20,BEAR,ALL,-8.285736120035233,-0.016521042201071,REGIME
RSI_Overbought,1,BEAR,LARGE,-8.313811044067933,-0.0121842127280108,REGIME
BB_Above_Upper,1,ALL,SMALL,-8.824511516787753,-0.0021530040188911,REGIME
ZScore_High,1,ALL,SMALL,-8.824511516787753,-0.0021530040188911,REGIME
Near52High,fwd_20,ENRG,ALL,-9.13853532055843,-0.0273129132676491,SECTOR
LowVol,fwd_20,REAL,ALL,-9.54210526518915,-0.0148770270074519,SECTOR
Momentum_20d_Pos,20,BEAR,MID,-9.959908323719072,-0.0261078240057784,REGIME
AboveEMA200,20,BEAR,ALL,-10.34091203291019,-0.0176005656945266,REGIME
AboveEMA200,20,BEAR,MID,-10.560993839160048,-0.0219946259319493,REGIME
BB_Narrow,20,BEAR,SMALL,-10.703380165303486,-0.0279115195884129,REGIME
BB_Narrow,20,BEAR,ALL,-13.230631497095752,-0.024184156577247,REGIME
Momentum_5d_Pos,20,BEAR,ALL,-17.10473181780438,-0.0313711817442244,REGIME
