category,strategy,hold_period,original_t_stat,train_mean_return,train_n_samples,train_t_stat,train_sharpe,train_p_value,test_mean_return,test_n_samples,test_t_stat,test_sharpe,test_p_value,degradation_pct,t_stat_preserved
REVERSAL,InvertedV_H3,3,8.258620028861579,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
REVERSAL,DoubleBottom_H3,3,7.770202668617619,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
CONTINUATION,TripleUp_1pct_H3,3,3.0932966701633773,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
REVERSAL,InvertedV_H5,5,6.862523055093179,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
REVERSAL,DoubleBottom_H5,5,8.56121840721606,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
CONTINUATION,TripleUp_1pct_H10,10,5.1692451066903935,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
TURN_OF_MONTH,First1Days_H1,1,19.403663602707336,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
TURN_OF_MONTH,First3Days_H1,1,-4.715770014109179,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
TURN_OF_MONTH,First5Days_H1,1,3.870831162675127,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
TURN_OF_MONTH,First2Days_H3,3,-6.638957405835558,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
TURN_OF_MONTH,First3Days_H3,3,-9.89528748972578,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
TURN_OF_MONTH,First5Days_H3,3,7.621578305573829,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
TURN_OF_MONTH,First1Days_H5,5,5.139883575138536,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
TURN_OF_MONTH,First2Days_H5,5,10.597120771142423,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
TURN_OF_MONTH,First3Days_H5,5,5.850128438233049,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
TURN_OF_MONTH,First4Days_H5,5,14.216692760382022,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
TURN_OF_MONTH,First5Days_H5,5,23.61825023749235,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
TURN_OF_MONTH,First1Days_H10,10,22.464766001079173,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
TURN_OF_MONTH,First2Days_H10,10,25.328393000994136,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
TURN_OF_MONTH,First3Days_H10,10,22.385819795181348,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
TURN_OF_MONTH,First4Days_H10,10,19.242369867276413,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
TURN_OF_MONTH,First5Days_H10,10,22.51771097695148,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
SEASONALITY,Q4_Oct_Nov_Dec_H5,5,11.794808043844956,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
SEASONALITY,SellInMay_May_Oct_H5,5,57.39554698969222,0.006247789181825233,630875,34.923971070723226,0.6979948709424011,0.0,0.056598728718712,1211950,1.0975209463807165,0.015825984515199065,0.27241394737460545,96.85739933709667,False
SEASONALITY,Q4_Oct_Nov_Dec_H10,10,12.895352152612666,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
SEASONALITY,SellInMay_May_Oct_H10,10,74.46982809946846,0.010863566890127569,616555,42.05349476546661,0.8501908978806455,0.0,0.07161755366777413,1191494,1.970654657083748,0.02865925287807136,0.04876362138583046,95.3139336740641,False
SEASONALITY,Best6_Nov_Apr_H10,10,3.0533499735685394,0.0009852066915336396,711007,6.6309333439316624,0.12483546819917515,3.3380853636799657e-11,0.041917299923223614,1294548,1.997698472797697,0.0278721922525141,0.04574956876206859,69.8730424635334,False
SEASONALITY,Q1_Jan_Feb_Mar_H20,20,3.725500830152997,0.0016939879048302213,653460,8.582962212367525,0.16854969332720868,0.0,0.0783763692247257,1256060,2.947964998888473,0.04175585689535518,0.003198791625103503,65.65329164981483,False
SEASONALITY,SellInMay_May_Oct_H20,20,91.02098452377167,0.014519501109473856,591311,45.466003877431774,0.9385968145657332,0.0,0.17043099358562747,1136020,2.3979153347576574,0.03571421647990404,0.016488836281925545,94.72591578265376,False
SEASONALITY,Best6_Nov_Apr_H20,20,3.916910428035648,0.0016939879048302213,653460,8.582962212367525,0.16854969332720868,0.0,0.0783763692247257,1256060,2.947964998888473,0.04175585689535518,0.003198791625103503,65.65329164981483,False
DOW_MONTH,Monday_Jan_H1,1,-3.766048851550744,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Monday_Apr_H1,1,-3.5070219278045096,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Monday_Oct_H1,1,-6.014155030747777,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Tuesday_Apr_H1,1,40.02927480129645,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Tuesday_Nov_H1,1,13.282399680306735,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Tuesday_Dec_H1,1,6.644224498882301,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Wednesday_Jan_H1,1,8.335886525166135,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Wednesday_Apr_H1,1,-13.585452503084422,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Wednesday_Oct_H1,1,-18.16248405797922,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Wednesday_Nov_H1,1,-15.79491315383238,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Wednesday_Dec_H1,1,5.965639672759334,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Thursday_Jan_H1,1,11.484895968570235,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Thursday_Apr_H1,1,-29.78033612708584,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Thursday_Oct_H1,1,8.019422537277,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Thursday_Nov_H1,1,6.922396745530237,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Thursday_Dec_H1,1,-6.122011109076162,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Friday_Jan_H1,1,3.541887428736521,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Friday_Apr_H1,1,3.850778092724653,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Friday_Oct_H1,1,17.381233416394437,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Friday_Nov_H1,1,11.906893631520449,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
DOW_MONTH,Monday_Apr_H5,5,36.70589323799348,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Monday_Oct_H5,5,-4.3099773695047885,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Monday_Nov_H5,5,7.736056958714459,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Tuesday_Apr_H5,5,7.504239627110339,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Tuesday_Nov_H5,5,11.404915006984211,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Wednesday_Apr_H5,5,-3.1014619526023526,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Wednesday_Oct_H5,5,5.453083042405875,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Wednesday_Nov_H5,5,7.078968840801378,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Thursday_Apr_H5,5,7.642642101415332,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Thursday_Oct_H5,5,3.3441981078863794,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Thursday_Nov_H5,5,10.146898874782536,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Friday_Apr_H5,5,9.698914435850089,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Friday_Oct_H5,5,-5.319008346736547,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
DOW_MONTH,Friday_Nov_H5,5,12.507107391876874,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
HOLIDAY,July4Week_H1,1,11.072426762688304,-4.2652101097230174e-05,759500,-0.9337918480422162,-0.01700930072412499,0.35041157224992925,0.00041821352910736764,1344032,8.82527248204317,0.12084358175811079,0.0,-845.1006132197658,True
HOLIDAY,FirstWeekOfYear_H3,3,-13.416585698289232,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
HOLIDAY,July4Week_H3,3,19.0185024074313,0.00023460827561739647,748332,2.8434723312126677,0.05217976497304055,0.0044626092370625425,0.012728727661256033,1332271,1.1305800675314566,0.015549101823786143,0.2582320844148456,60.23945599466083,False
HOLIDAY,FirstWeekOfYear_H5,5,-23.99670797829025,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
HOLIDAY,July4Week_H5,5,34.58476201249911,0.00043090498353569063,738187,4.012265380122758,0.07413217197132832,6.014475896454208e-05,0.026638803892484898,1321004,1.569454155243914,0.02167688323628204,0.11654239329458127,60.883590526709,False
