strategy,period,std_dev,signal,hold,n_tickers,avg_net,win_rate,t_stat,p_value,source,lookback,threshold,direction,avg_gross,category,avg_return,n,significant,mean_return,layer,factors,condition,pattern,fast,slow,hold_period,num_tickers,profitable_pct,source_file,ma_type,hypothesis,law,regime
Downtrend200_30pct_H5,,,,,,,,1.926069654553522,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,382000.0,False,0.3674694268334721,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_30pct_H10,,,,,,,,22.326837480375552,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,341568.0,True,0.0068573089766126,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_30pct_H10,,,,,,,,3.0962550825252837,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,375704.0,True,0.6074590433986883,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_30pct_H20,,,,,,,,27.55130915438453,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,329112.0,True,0.0128359122456915,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_30pct_H20,,,,,,,,3.943188042728059,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,361272.0,True,1.04794607664213,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_30pct_H40,,,,,,,,26.550267243642896,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,301233.0,True,0.0250799490115249,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_30pct_H40,,,,,,,,6.166768896322753,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,334351.0,True,1.859919102817235,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_50pct_H1,,,,,,,,5.006471487387393,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,209901.0,True,0.000908543495524,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_50pct_H1,,,,,,,,1.0148007790917593,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,205540.0,False,0.3085739485093485,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_50pct_H5,,,,,,,,12.365365025803609,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,205711.0,True,0.0040497073510787,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_50pct_H5,,,,,,,,1.9128589092528825,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,202827.0,False,0.687334602636555,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_50pct_H10,,,,,,,,17.697654569175462,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,200943.0,True,0.0083073327829401,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_50pct_H10,,,,,,,,3.0722461057769634,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,199301.0,True,1.1362345882612543,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_50pct_H20,,,,,,,,20.975834331568823,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,193095.0,True,0.0149957687487573,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_50pct_H20,,,,,,,,3.906726072273273,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,191403.0,True,1.9596657902954773,,,,,,,,,,,,REVERSAL,INERTIA,
Uptrend200_50pct_H40,,,,,,,,20.420535395010763,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,176498.0,True,0.0307077887716389,,,,,,,,,,,,INERTIA,INERTIA,
Downtrend200_50pct_H40,,,,,,,,6.095991916836514,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,177269.0,True,3.46760163045046,,,,,,,,,,,,REVERSAL,INERTIA,
HighVol5_1.5x_H1,,,,,,,,1.0117223983393138,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,580082.0,False,0.1090047387846823,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_1.5x_H1,,,,,,,,3.3507143307437524,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,297772.0,True,0.0005818661036939,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_1.5x_H1,,,,,,,,1.0081467457295925,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,267309.0,False,0.2357129349753809,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_1.5x_H3,,,,,,,,1.410048389489872,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,577846.0,False,0.1185683945591906,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_1.5x_H3,,,,,,,,7.398843587317262,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,297011.0,True,0.0019295731571058,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_1.5x_H3,,,,,,,,1.0465080905172155,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,265905.0,False,0.0983878762045931,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_1.5x_H5,,,,,,,,1.5387249808727503,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,575451.0,False,0.185426737950547,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_1.5x_H5,,,,,,,,7.515176613632893,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,296136.0,True,0.0024224625370398,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_1.5x_H5,,,,,,,,1.0678068068017177,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,264462.0,False,0.1009382798641807,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_1.5x_H10,,,,,,,,2.481634425101658,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,568861.0,False,0.2206964356485926,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_1.5x_H10,,,,,,,,1.083903412837259,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,292363.0,False,0.0617890650040371,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_1.5x_H10,,,,,,,,1.4902432189734585,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,261832.0,False,0.1933400040966652,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_1.5x_H20,,,,,,,,2.777470553130333,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,556845.0,False,0.2309934497081709,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_1.5x_H20,,,,,,,,1.5845874425647437,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,285429.0,False,0.1076168767557543,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_1.5x_H20,,,,,,,,1.5646132551981622,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,257041.0,False,0.1611116773259234,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_2.0x_H1,,,,,,,,1.0080010513219662,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,261063.0,False,0.241317591110813,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_2.0x_H1,,,,,,,,2.4310119059702813,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,137029.0,False,0.0008215889265309,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_2.0x_H1,,,,,,,,1.00574160215353,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,116412.0,False,0.5399603323296274,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_2.0x_H3,,,,,,,,1.0368077639197215,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,260085.0,False,0.0996572027086205,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_2.0x_H3,,,,,,,,4.161896660088048,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,136688.0,True,0.0020702115357164,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_2.0x_H3,,,,,,,,1.0240750700281502,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,115813.0,False,0.2210541051491628,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_2.0x_H5,,,,,,,,1.0531119097144608,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,259066.0,False,0.1016228782229562,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_2.0x_H5,,,,,,,,4.561555821228151,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,136276.0,True,0.0028101020512316,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_2.0x_H5,,,,,,,,1.035594891461097,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,115242.0,False,0.2246487269624699,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_2.0x_H10,,,,,,,,1.7634412803748367,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,256119.0,False,0.2605196036458083,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_2.0x_H10,,,,,,,,1.042514222716058,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,134605.0,False,0.1290802628789734,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_2.0x_H10,,,,,,,,1.4494525356157195,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,114064.0,False,0.4316582257086195,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_2.0x_H20,,,,,,,,2.064517975323177,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,250907.0,False,0.2699413210112673,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_2.0x_H20,,,,,,,,1.4864652218000494,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,131606.0,False,0.2189437266222471,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_2.0x_H20,,,,,,,,1.4639530162715444,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,112006.0,False,0.3459387472959607,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_3.0x_H1,,,,,,,,5.873005898020694,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,83762.0,True,0.0032678872270663,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp5_3.0x_H1,,,,,,,,2.276764519948577,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,45729.0,False,0.002055802797508,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_3.0x_H1,,,,,,,,7.592448481439928,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,35037.0,True,0.0045846336708572,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_3.0x_H3,,,,,,,,4.045909141510897,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,83409.0,True,0.0028824594520314,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp5_3.0x_H3,,,,,,,,0.6604137031251699,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,45597.0,False,0.0007038662893465,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_3.0x_H3,,,,,,,,5.728496129474233,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,34837.0,True,0.005566564256883,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_3.0x_H5,,,,,,,,5.102299207072591,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,83067.0,True,0.004566683502315,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp5_3.0x_H5,,,,,,,,1.1519416673940333,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,45444.0,False,0.0014901567249159,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_3.0x_H5,,,,,,,,6.318394148534918,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,34667.0,True,0.0081440966949565,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_3.0x_H10,,,,,,,,5.531176959239379,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,82139.0,True,0.0063717858109416,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp5_3.0x_H10,,,,,,,,1.3217674056857278,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,44903.0,False,0.0021974384002867,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_3.0x_H10,,,,,,,,6.795620304565978,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,34307.0,True,0.011243128967141,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_3.0x_H20,,,,,,,,1.0777312316099426,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,80482.0,False,0.1673844538351591,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_3.0x_H20,,,,,,,,1.01623135428087,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,43934.0,False,0.2891233541523418,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_3.0x_H20,,,,,,,,7.601303819744215,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,33680.0,True,0.0209514137292184,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_5.0x_H1,,,,,,,,1.592591973659489,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,3556.0,False,0.001712388474067,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_5.0x_H1,,,,,,,,-1.893727037228187,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1706.0,False,-0.002194058151117,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVolDn5_5.0x_H1,,,,,,,,2.76032394321934,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1464.0,False,0.00568203529721,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_5.0x_H3,,,,,,,,2.348382213187272,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,3541.0,False,0.0052688868655125,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_5.0x_H3,,,,,,,,-0.3351666060788515,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1704.0,False,-0.0008058222247262,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVolDn5_5.0x_H3,,,,,,,,2.5709504262707217,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1454.0,False,0.0114335821914589,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_5.0x_H5,,,,,,,,3.0960938020388005,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,3520.0,True,0.0098809563468369,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp5_5.0x_H5,,,,,,,,0.2235872995559391,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1696.0,False,0.0007105065669676,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_5.0x_H5,,,,,,,,3.064473267628454,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1443.0,True,0.0148069974366707,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_5.0x_H10,,,,,,,,2.6362539411608945,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,3468.0,False,0.0133490209247564,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp5_5.0x_H10,,,,,,,,-0.0299858135315592,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1676.0,False,-0.0001160373698013,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVolDn5_5.0x_H10,,,,,,,,2.065904635251817,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1417.0,False,0.0181209221017629,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol5_5.0x_H20,,,,,,,,3.1236694736035044,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,3353.0,True,0.0264890982210384,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp5_5.0x_H20,,,,,,,,0.5016045495321477,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1617.0,False,0.0027442552765763,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn5_5.0x_H20,,,,,,,,2.535981188865269,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1374.0,False,0.0461516952219069,,,,,,,,,,,,VOL_REVERSAL,MASS,
LowVol5_Q25_H1,,,,,,,,6.68327704204511,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1077932.0,True,0.0004715128775644,,,,,,,,,,,,,MASS,
LowVol5_Q25_H5,,,,,,,,1.1991148104102392,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1069888.0,False,0.0186802138129775,,,,,,,,,,,,,MASS,
LowVol5_Q25_H10,,,,,,,,1.458730256491769,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1059827.0,False,0.0211072729241713,,,,,,,,,,,,,MASS,
LowVol5_Q25_H20,,,,,,,,2.9319235229730096,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,1034653.0,False,0.1116230066496316,,,,,,,,,,,,,MASS,
LowVol5_Q10_H1,,,,,,,,3.3586530240920407,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,431258.0,True,0.0004370022760656,,,,,,,,,,,,,MASS,
LowVol5_Q10_H5,,,,,,,,1.072265026032294,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,427990.0,False,0.0417551629646002,,,,,,,,,,,,,MASS,
LowVol5_Q10_H10,,,,,,,,1.1714828644757416,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,423810.0,False,0.0423848559164049,,,,,,,,,,,,,MASS,
LowVol5_Q10_H20,,,,,,,,2.560332415627505,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,413371.0,False,0.2313630672432897,,,,,,,,,,,,,MASS,
HighVol10_1.5x_H1,,,,,,,,1.0121995851875645,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,602706.0,False,0.1049624773817684,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_1.5x_H1,,,,,,,,2.629212156594663,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,309328.0,False,0.0004559870432058,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_1.5x_H1,,,,,,,,1.0092960998697944,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,279182.0,False,0.2259458897179685,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_1.5x_H3,,,,,,,,1.4110736996492392,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,599984.0,False,0.1142765297883919,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_1.5x_H3,,,,,,,,6.806732624300673,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,308329.0,True,0.0017320774496388,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_1.5x_H3,,,,,,,,1.0517165827909285,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,277542.0,False,0.0947318012681289,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_1.5x_H5,,,,,,,,1.7157090369456212,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,597180.0,False,0.2038384482640843,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_1.5x_H5,,,,,,,,1.0455682812196312,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,307255.0,False,0.0510416209895038,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_1.5x_H5,,,,,,,,1.071376183154357,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,275894.0,False,0.0970792123608406,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_1.5x_H10,,,,,,,,2.300184209188998,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,589771.0,False,0.1738590829086088,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_1.5x_H10,,,,,,,,1.47469554856017,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,302960.0,False,0.1147266027094543,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_1.5x_H10,,,,,,,,1.1248857410056745,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,272979.0,False,0.0947753556032227,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_1.5x_H20,,,,,,,,2.7277556218654,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,577918.0,False,0.2029671993622671,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_1.5x_H20,,,,,,,,1.8786400183182068,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,296079.0,False,0.1548080499014182,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_1.5x_H20,,,,,,,,1.358917568330057,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,268245.0,False,0.0728237595353686,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_2.0x_H1,,,,,,,,1.0084729612423966,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,305241.0,False,0.2064879691262688,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_2.0x_H1,,,,,,,,2.471210658722617,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,159870.0,False,0.0007505057477222,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_2.0x_H1,,,,,,,,1.0060214609113256,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,137675.0,False,0.4566940803494463,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_2.0x_H3,,,,,,,,1.3965386643716522,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,303978.0,False,0.2232323687226357,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_2.0x_H3,,,,,,,,4.671196832910244,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,159398.0,True,0.0020841262014225,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_2.0x_H3,,,,,,,,1.0328552522514245,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,136924.0,False,0.188575283633899,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_2.0x_H5,,,,,,,,1.5243950362630374,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,302697.0,False,0.3492274828912365,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_2.0x_H5,,,,,,,,4.588938128238462,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,158893.0,True,0.002443823322036,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_2.0x_H5,,,,,,,,1.0446086280420108,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,136191.0,False,0.1917479060068885,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_2.0x_H10,,,,,,,,1.7745973498926144,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,299033.0,False,0.2245446231208596,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_2.0x_H10,,,,,,,,5.405512932692033,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,156800.0,True,0.0051206927357592,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_2.0x_H10,,,,,,,,1.069098087801747,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,134732.0,False,0.182499087169228,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_2.0x_H20,,,,,,,,2.217837702483076,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,293248.0,False,0.2840029120976751,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_2.0x_H20,,,,,,,,1.152216328431689,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,153419.0,False,0.0938804221734687,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_2.0x_H20,,,,,,,,1.1909012351408896,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,132465.0,False,0.1292328231700339,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_3.0x_H1,,,,,,,,5.302365862904671,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,124753.0,True,0.0026670478429335,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp10_3.0x_H1,,,,,,,,2.07231949816181,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,67358.0,False,0.0013482111528392,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_3.0x_H1,,,,,,,,4.873166212067549,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,53909.0,True,0.0040362349549965,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_3.0x_H3,,,,,,,,5.198492506731505,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,124210.0,True,0.0031547924238872,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp10_3.0x_H3,,,,,,,,1.5250767291777516,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,67159.0,False,0.0012537856250045,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_3.0x_H3,,,,,,,,5.663371885347667,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,53586.0,True,0.0053900057147731,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_3.0x_H5,,,,,,,,6.447310297622268,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,123673.0,True,0.0048102484660856,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp10_3.0x_H5,,,,,,,,1.9942401403696668,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,66944.0,False,0.0019425794419738,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_3.0x_H5,,,,,,,,6.758533225438245,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,53286.0,True,0.0081999874637525,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_3.0x_H10,,,,,,,,6.155616766765116,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,122209.0,True,0.0069540512889075,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp10_3.0x_H10,,,,,,,,1.940303390024262,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,66102.0,False,0.0032736240789343,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_3.0x_H10,,,,,,,,7.33357064907044,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,52715.0,True,0.0111661055348095,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_3.0x_H20,,,,,,,,1.140614268382567,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,119858.0,False,0.1189582200618471,,,,,,,,,,,,VOLUME_NEUTRAL,MASS,
HighVolUp10_3.0x_H20,,,,,,,,1.048296267652423,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,64713.0,False,0.2024870955088868,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_3.0x_H20,,,,,,,,9.539776552036797,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,51825.0,True,0.0206611364342882,,,,,,,,,,,,VOL_REVERSAL,MASS,
HighVol10_5.0x_H1,,,,,,,,4.830603877395388,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,41259.0,True,0.004424242283433,,,,,,,,,,,,VOLUME_PREDICTS,MASS,
HighVolUp10_5.0x_H1,,,,,,,,1.6159410837165693,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,23449.0,False,0.0022516185511749,,,,,,,,,,,,VOL_CONFIRMS_UP,MASS,
HighVolDn10_5.0x_H1,,,,,,,,6.0555835982058746,,FINANCIAL_PHYSICS_LAWS.csv,,,,,,,16454.0,True,0.0068601674548257,,,,,,,,,,,,VOL_REVERSAL,MASS,
