category,strategy,avg_return,n,t_stat,significant
RANGE,WideRange20_2.0x_H5,0.006068404183547328,242824,14.609303897582135,True
POSITION,NearLow20_10pct_H1,0.1350954298712758,473684,1.0238930390140766,False
POSITION,NearLow20_10pct_H5,0.19496725488343966,469719,1.3604941411416345,False
POSITION,NearLow20_10pct_H10,0.224790218951968,466135,2.1371402686697105,False
POSITION,NearLow20_20pct_H1,0.07199135942348076,899964,1.0366461689406978,False
POSITION,NearLow20_20pct_H5,0.10593754650160847,893025,1.405428175283214,False
POSITION,NearLow20_20pct_H10,0.12396046140066781,886184,2.240499861936497,False
POSITION,NearHigh20_80pct_H1,-5.298725026336823e-05,1010002,-1.1993107785268282,False
POSITION,NearHigh20_80pct_H5,0.0011070995014784693,1000677,10.805082700984094,True
POSITION,NearHigh20_80pct_H10,0.0033111417922325344,983928,23.775277441195048,True
POSITION,NearHigh20_90pct_H1,-0.00025424664338622333,565821,-4.08612298375464,True
POSITION,NearHigh20_90pct_H5,0.0008351395690238688,561632,5.792876931016912,True
POSITION,NearHigh20_90pct_H10,0.0029161906012546215,551808,15.331324339461718,True
POSITION,NearLow50_10pct_H1,0.14227503527086202,449043,1.0222138456204926,False
POSITION,NearLow50_10pct_H5,0.20572924983564148,443706,1.3560850666015551,False
POSITION,NearLow50_10pct_H10,0.23772646838270278,438984,2.12846717433532,False
POSITION,NearLow50_20pct_H1,0.07669202976245379,838971,1.0294901730182386,False
POSITION,NearLow50_20pct_H5,0.11245311129555122,829767,1.3861882686017923,False
POSITION,NearLow50_20pct_H10,0.13147241170646515,820174,2.199261262678795,False
POSITION,NearHigh50_80pct_H1,6.704451038898318e-05,959994,1.6289126553181552,False
POSITION,NearHigh50_80pct_H5,0.0007810063096582828,951708,8.911474974556409,True
POSITION,NearHigh50_80pct_H10,0.0028830080574006652,939291,23.067361996628673,True
POSITION,NearHigh50_90pct_H1,-4.09096552478938e-05,540875,-0.6757231710166174,False
POSITION,NearHigh50_90pct_H5,0.0005344742602569465,537005,4.282906184057482,True
POSITION,NearHigh50_90pct_H10,0.0028696980023133543,529834,16.328749976309425,True
POSITION,NearLow100_10pct_H1,0.15481995887683836,412102,1.020837821180135,False
POSITION,NearLow100_10pct_H5,0.224339966648283,407049,1.3565903013757865,False
POSITION,NearLow100_10pct_H10,0.2606977516779163,401890,2.1368981177356194,False
POSITION,NearLow100_20pct_H1,0.08671789304705337,739856,1.026551862963047,False
POSITION,NearLow100_20pct_H5,0.12694325051063388,731293,1.379099332617387,False
POSITION,NearLow100_20pct_H10,0.1489491013918232,721561,2.1920325077633342,False
POSITION,NearHigh100_80pct_H1,0.0002394696216770685,879830,5.781942212418661,True
POSITION,NearHigh100_80pct_H5,0.001239736482826732,870485,14.475642058235177,True
POSITION,NearHigh100_80pct_H10,0.00348996211958061,857007,28.459697586876658,True
POSITION,NearHigh100_90pct_H1,0.00010052882112608905,506677,1.6796993637223017,False
POSITION,NearHigh100_90pct_H5,0.0006814124054048712,502166,5.613892054028303,True
POSITION,NearHigh100_90pct_H10,0.0030672771900781756,494093,17.688821569386135,True
