strategy,period,std_dev,signal,hold,n_tickers,avg_net,win_rate,t_stat,p_value,source,lookback,threshold,direction,avg_gross,category,avg_return,n,significant,mean_return,layer,factors,condition,pattern,mean,t,fast,slow,hold_period,num_tickers,profitable_pct,source_file,ma_type,hypothesis,law,regime,n_samples
RSI7_OV25_H1,7.0,,,1.0,998.0,0.0018607467508831,0.6533066132264529,5.753539322414413,1.16210510053386e-08,GRAND_UNIFIED.csv,,25.0,oversold,0.0022735724021857,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV25_H1,20.0,,,1.0,691.0,0.0042361810031997,0.6454413892908828,5.752768086131399,1.3198655127010794e-08,GRAND_UNIFIED.csv,,25.0,oversold,0.0046086846211447,,,,True,,,,,,,,,,,,,,,,,,
RSI25_OV25_H5,25.0,,,5.0,467.0,0.0130544214789256,0.6338329764453962,5.702968278994831,2.0938326850395304e-08,GRAND_UNIFIED.csv,,25.0,oversold,0.0134094535988399,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV20_H1,7.0,,,1.0,991.0,0.0021510449109487,0.6437941473259334,5.622745042163514,2.4440628860541764e-08,GRAND_UNIFIED.csv,,20.0,oversold,0.0025609339119577,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV25_H3,20.0,,,3.0,691.0,0.0111701686385992,0.6772793053545586,5.242880959135287,2.1042052228643974e-07,GRAND_UNIFIED.csv,,25.0,oversold,0.0115426722565442,,,,True,,,,,,,,,,,,,,,,,,
RSI25_OV20_H5,25.0,,,5.0,189.0,0.0215960617249924,0.6402116402116402,3.959364158842782,0.0001065221866608,GRAND_UNIFIED.csv,,20.0,oversold,0.0219309823599131,,,,True,,,,,,,,,,,,,,,,,,
RSI25_OV25_H1,25.0,,,1.0,467.0,0.0039248834509192,0.5588865096359743,3.72198793791294,0.0002218105439574,GRAND_UNIFIED.csv,,25.0,oversold,0.0042799155708335,,,,True,,,,,,,,,,,,,,,,,,
RSI25_OV20_H3,25.0,,,3.0,189.0,0.013425402948169,0.6243386243386243,3.209762166759215,0.0015622914514329,GRAND_UNIFIED.csv,,20.0,oversold,0.0137603235830897,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV20_H5,20.0,,,5.0,360.0,0.0172556743537699,0.5861111111111111,2.966575566515904,0.0032130532817979,GRAND_UNIFIED.csv,,20.0,oversold,0.0176073410204366,,,,False,,,,,,,,,,,,,,,,,,
RSI20_OV20_H1,20.0,,,1.0,360.0,0.006080014329813,0.5222222222222223,2.757361134213127,0.0061248586345638,GRAND_UNIFIED.csv,,20.0,oversold,0.0064316809964797,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV25_H1,30.0,,,1.0,305.0,0.0056801693784053,0.5573770491803278,2.738821612995889,0.0065298575320945,GRAND_UNIFIED.csv,,25.0,oversold,0.0060132841325037,,,,False,,,,,,,,,,,,,,,,,,
RSI20_OV20_H3,20.0,,,3.0,360.0,0.0146358962889803,0.5722222222222222,2.6993449203157143,0.0072762321302229,GRAND_UNIFIED.csv,,20.0,oversold,0.014987562955647,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV25_H3,30.0,,,3.0,305.0,0.0142705345720384,0.5573770491803278,2.698037870576765,0.0073645867357797,GRAND_UNIFIED.csv,,25.0,oversold,0.0146036493261368,,,,False,,,,,,,,,,,,,,,,,,
RSI25_OV20_H1,25.0,,,1.0,189.0,0.0039818818844252,0.5132275132275133,2.384410653011519,0.0181014798469905,GRAND_UNIFIED.csv,,20.0,oversold,0.0043168025193459,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV65_H20,7.0,,,20.0,1000.0,0.0022926076786218,0.536,1.5838746145092486,0.1135387488519944,GRAND_UNIFIED.csv,,65.0,overbought,0.0027061076786218,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV20_H3,30.0,,,3.0,102.0,0.0053657654626507,0.4803921568627451,1.075220719884661,0.2848377884552482,GRAND_UNIFIED.csv,,20.0,oversold,0.0057196870312781,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV70_H20,7.0,,,20.0,999.0,0.0015932867061114,0.5145145145145145,1.0368898342089752,0.3000383645046959,GRAND_UNIFIED.csv,,70.0,overbought,0.002006900319725,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV65_H15,7.0,,,15.0,1000.0,0.0011406118448108,0.507,1.0033976878024695,0.3159119928078876,GRAND_UNIFIED.csv,,65.0,overbought,0.0015541118448108,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV65_H20,10.0,,,20.0,998.0,0.0011695466758673,0.4979959919839679,0.7634761008694844,0.4453601318004966,GRAND_UNIFIED.csv,,65.0,overbought,0.0015832741307772,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV20_H1,30.0,,,1.0,102.0,0.0008646558196747,0.4901960784313725,0.5628735501757879,0.5747683417113445,GRAND_UNIFIED.csv,,20.0,oversold,0.0012185773883022,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV70_H15,7.0,,,15.0,999.0,0.0005788692877314,0.4894894894894895,0.4732599237708773,0.6361312456209451,GRAND_UNIFIED.csv,,70.0,overbought,0.0009924829013451,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV80_H10,30.0,,,10.0,167.0,0.0044491851175978,0.5508982035928144,0.4464217284779149,0.6558744458732838,GRAND_UNIFIED.csv,,80.0,overbought,0.0048318198481367,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV75_H20,7.0,,,20.0,999.0,0.0006916434653429,0.4974974974974975,0.4066450384263734,0.6843559008302221,GRAND_UNIFIED.csv,,75.0,overbought,0.0011052570789565,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV80_H1,30.0,,,1.0,167.0,0.0004422212093801,0.4910179640718562,0.3072250614425673,0.7590571497849907,GRAND_UNIFIED.csv,,80.0,overbought,0.000824855939919,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV80_H5,30.0,,,5.0,167.0,0.0009344991278381,0.5089820359281437,0.1810496790515992,0.8565494445586861,GRAND_UNIFIED.csv,,80.0,overbought,0.001317133858377,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV65_H10,7.0,,,10.0,1000.0,0.0001177851226304,0.475,0.1416019076783201,0.8874230093707611,GRAND_UNIFIED.csv,,65.0,overbought,0.0005312851226304,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV65_H15,10.0,,,15.0,998.0,0.000127165404813,0.4849699398797595,0.1048279655666277,0.9165334036818922,GRAND_UNIFIED.csv,,65.0,overbought,0.0005408928597228,,,,False,,,,,,,,,,,,,,,,,,
RSI25_OV80_H1,25.0,,,1.0,316.0,-9.138152114211827e-06,0.4082278481012658,-0.0098725108947247,0.992129253437544,GRAND_UNIFIED.csv,,80.0,overbought,0.0003883302023161,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV65_H20,14.0,,,20.0,996.0,-0.0001211138876934,0.5110441767068273,-0.0687715023244206,0.9451853198241223,GRAND_UNIFIED.csv,,65.0,overbought,0.0002921391243547,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV80_H3,30.0,,,3.0,167.0,-0.0003226764220214,0.5029940119760479,-0.0879305107400213,0.9300378919122834,GRAND_UNIFIED.csv,,80.0,overbought,5.995830851744247e-05,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV75_H15,7.0,,,15.0,999.0,-0.0004691302157105,0.4724724724724725,-0.3466830707448828,0.7289025126985356,GRAND_UNIFIED.csv,,75.0,overbought,-5.551660209696769e-05,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV70_H10,7.0,,,10.0,999.0,-0.0003676922397443,0.4604604604604604,-0.4105333663694575,0.6815028535852434,GRAND_UNIFIED.csv,,70.0,overbought,4.592137386923752e-05,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV80_H20,7.0,,,20.0,995.0,-0.0009331982581186,0.4814070351758794,-0.4969049378581238,0.619365969450092,GRAND_UNIFIED.csv,,80.0,overbought,-0.0005207359465609,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV70_H20,10.0,,,20.0,997.0,-0.0009032650283779,0.4974924774322969,-0.5384861506460564,0.5903617840476221,GRAND_UNIFIED.csv,,70.0,overbought,-0.0004901256101231,,,,False,,,,,,,,,,,,,,,,,,
RSI25_OV80_H3,25.0,,,3.0,316.0,-0.0013026456867887,0.4082278481012658,-0.5966998185345246,0.5511364126289502,GRAND_UNIFIED.csv,,80.0,overbought,-0.0009051773323583,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV65_H5,7.0,,,5.0,1000.0,-0.0003183268724752,0.428,-0.6471885506424915,0.5176586002885719,GRAND_UNIFIED.csv,,65.0,overbought,9.517312752475546e-05,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV65_H15,14.0,,,15.0,996.0,-0.0011168010011968,0.466867469879518,-0.783973229421138,0.4332424028694392,GRAND_UNIFIED.csv,,65.0,overbought,-0.0007035479891486,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV70_H15,10.0,,,15.0,997.0,-0.0013427789557484,0.4633901705115346,-0.978990034957478,0.3278226306174714,GRAND_UNIFIED.csv,,70.0,overbought,-0.0009296395374937,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV80_H15,7.0,,,15.0,995.0,-0.0015427200350432,0.4542713567839196,-1.0201205434622311,0.3079195102711936,GRAND_UNIFIED.csv,,80.0,overbought,-0.0011302577234854,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV75_H10,7.0,,,10.0,999.0,-0.0010689271344687,0.4484484484484484,-1.0365715311587227,0.3001866749666904,GRAND_UNIFIED.csv,,75.0,overbought,-0.0006553135208551,,,,False,,,,,,,,,,,,,,,,,,
RSI20_OV80_H1,20.0,,,1.0,537.0,-0.0005903623888443,0.4264432029795158,-1.1048921835248962,0.2697020309328646,GRAND_UNIFIED.csv,,80.0,overbought,-0.0001955765415445,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV75_H3,30.0,,,3.0,448.0,-0.0017621441227957,0.4642857142857143,-1.1281525707585665,0.2598606358546269,GRAND_UNIFIED.csv,,75.0,overbought,-0.0013746441227957,,,,False,,,,,,,,,,,,,,,,,,
RSI30_OV75_H1,30.0,,,1.0,448.0,-0.0006922354210977,0.3995535714285714,-1.3149865932883948,0.1891886032270776,GRAND_UNIFIED.csv,,75.0,overbought,-0.0003047354210977,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV65_H10,10.0,,,10.0,998.0,-0.001202463679384,0.4418837675350701,-1.3345088230538495,0.1823418494305182,GRAND_UNIFIED.csv,,65.0,overbought,-0.0007887362244742,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV65_H10,14.0,,,10.0,996.0,-0.0016018697974394,0.4558232931726907,-1.4637248693176534,0.1435849723166503,GRAND_UNIFIED.csv,,65.0,overbought,-0.0011886167853912,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV75_H20,10.0,,,20.0,993.0,-0.0028954960774413,0.4753272910372608,-1.5327984820543037,0.1256443523919551,GRAND_UNIFIED.csv,,75.0,overbought,-0.0024835121902308,,,,False,,,,,,,,,,,,,,,,,,
RSI20_OV80_H3,20.0,,,3.0,537.0,-0.0024834909550269,0.3910614525139664,-1.6903169718454474,0.0915487441348512,GRAND_UNIFIED.csv,,80.0,overbought,-0.0020887051077271,,,,False,,,,,,,,,,,,,,,,,,
RSI20_OV80_H10,20.0,,,10.0,537.0,-0.0057511151010271,0.4283054003724394,-1.724984501727997,0.0851067068082796,GRAND_UNIFIED.csv,,80.0,overbought,-0.0053563292537273,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV75_H15,10.0,,,15.0,993.0,-0.0027673500162291,0.445115810674723,-1.7582905680280645,0.0790064258759519,GRAND_UNIFIED.csv,,75.0,overbought,-0.0023553661290186,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV80_H10,7.0,,,10.0,995.0,-0.0020739780593082,0.4351758793969849,-1.8247431286615607,0.068339839338115,GRAND_UNIFIED.csv,,80.0,overbought,-0.0016615157477504,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV70_H5,7.0,,,5.0,999.0,-0.0009808344642666,0.4024024024024024,-1.8275757642229349,0.0679117133459763,GRAND_UNIFIED.csv,,70.0,overbought,-0.000567220850653,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV70_H20,14.0,,,20.0,993.0,-0.0037859558271994,0.4692849949647533,-1.829515660882631,0.0676224132781071,GRAND_UNIFIED.csv,,70.0,overbought,-0.0033739719399889,,,,False,,,,,,,,,,,,,,,,,,
RSI25_OV75_H15,25.0,,,15.0,640.0,-0.0071246635721726,0.478125,-1.849937964090532,0.0647839791107333,GRAND_UNIFIED.csv,,75.0,overbought,-0.0067324760721726,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV80_H20,14.0,,,20.0,862.0,-0.0060565289136146,0.4976798143851508,-1.91515955269462,0.0558032006090775,GRAND_UNIFIED.csv,,80.0,overbought,-0.005655020792965,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV65_H5,10.0,,,5.0,998.0,-0.001090313451844,0.4198396793587174,-2.040129904560398,0.041600492141919,GRAND_UNIFIED.csv,,65.0,overbought,-0.0006765859969342,,,,False,,,,,,,,,,,,,,,,,,
RSI20_OV80_H5,20.0,,,5.0,537.0,-0.0041242305032511,0.3910614525139664,-2.083847383371498,0.037647130041284,GRAND_UNIFIED.csv,,80.0,overbought,-0.0037294446559513,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV65_H3,7.0,,,3.0,1000.0,-0.000645300978058,0.408,-2.1089101974638904,0.035200726816539,GRAND_UNIFIED.csv,,65.0,overbought,-0.000231800978058,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV70_H15,14.0,,,15.0,993.0,-0.0039105739986674,0.4541792547834843,-2.2749930099085827,0.0231190399884355,GRAND_UNIFIED.csv,,70.0,overbought,-0.0034985901114569,,,,False,,,,,,,,,,,,,,,,,,
RSI7_OV75_H5,7.0,,,5.0,999.0,-0.0014628542132537,0.3813813813813814,-2.298923586018065,0.0217151404558437,GRAND_UNIFIED.csv,,75.0,overbought,-0.0010492405996401,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV70_H10,10.0,,,10.0,997.0,-0.0025037814179934,0.4162487462387161,-2.377170156936345,0.01763408178949,GRAND_UNIFIED.csv,,70.0,overbought,-0.0020906419997387,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV80_H15,14.0,,,15.0,862.0,-0.0068415356975619,0.4686774941995359,-2.460785827148471,0.0140585927558528,GRAND_UNIFIED.csv,,80.0,overbought,-0.0064400275769122,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV65_H3,10.0,,,3.0,998.0,-0.0008652874040647,0.3777555110220441,-2.465667152253157,0.0138433096497291,GRAND_UNIFIED.csv,,65.0,overbought,-0.0004515599491549,,,,False,,,,,,,,,,,,,,,,,,
RSI25_OV75_H10,25.0,,,10.0,640.0,-0.0074489379471369,0.4484375,-2.5306002963684,0.0116256657874672,GRAND_UNIFIED.csv,,75.0,overbought,-0.0070567504471369,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV80_H15,10.0,,,15.0,977.0,-0.0051911691686756,0.4237461617195496,-2.5614325545008367,0.0105734432011363,GRAND_UNIFIED.csv,,80.0,overbought,-0.0047810361082867,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV80_H20,10.0,,,20.0,977.0,-0.0060009466275798,0.458546571136131,-2.600759113602009,0.009442443831382,GRAND_UNIFIED.csv,,80.0,overbought,-0.0055908135671908,,,,False,,,,,,,,,,,,,,,,,,
RSI20_OV65_H15,20.0,,,15.0,989.0,-0.0045237251214026,0.4641051567239636,-2.656942111697896,0.0080124731529234,GRAND_UNIFIED.csv,,65.0,overbought,-0.0041127038878334,,,,False,,,,,,,,,,,,,,,,,,
RSI14_OV80_H10,14.0,,,10.0,862.0,-0.0064497081722403,0.4048723897911833,-2.89020152984552,0.0039466878139832,GRAND_UNIFIED.csv,,80.0,overbought,-0.0060482000515906,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV70_H5,10.0,,,5.0,997.0,-0.0018252383796541,0.3851554663991975,-2.927230947053924,0.0034977117480268,GRAND_UNIFIED.csv,,70.0,overbought,-0.0014120989613994,,,,False,,,,,,,,,,,,,,,,,,
RSI10_OV75_H10,10.0,,,10.0,993.0,-0.003796612058866,0.3937562940584088,-3.138269440565609,0.0017496492743711,GRAND_UNIFIED.csv,,75.0,overbought,-0.0033846281716555,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV70_H10,14.0,,,10.0,993.0,-0.0041689608728469,0.4390735146022155,-3.180417417747796,0.0015162473528636,GRAND_UNIFIED.csv,,70.0,overbought,-0.0037569769856364,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV80_H5,7.0,,,5.0,995.0,-0.0023140973650231,0.3829145728643216,-3.2121435811611203,0.0013598061085998,GRAND_UNIFIED.csv,,80.0,overbought,-0.0019016350534653,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV70_H3,7.0,,,3.0,999.0,-0.0011571370466493,0.3853853853853853,-3.266014380985516,0.0011278601950365,GRAND_UNIFIED.csv,,70.0,overbought,-0.0007435234330356,,,,True,,,,,,,,,,,,,,,,,,
RSI25_OV75_H5,25.0,,,5.0,640.0,-0.005598410108238,0.384375,-3.335015288200632,0.0009023006927795,GRAND_UNIFIED.csv,,75.0,overbought,-0.005206222608238,,,,True,,,,,,,,,,,,,,,,,,
RSI10_OV75_H5,10.0,,,5.0,993.0,-0.002584267157092,0.3766364551863041,-3.3564751125993686,0.0008193880247208,GRAND_UNIFIED.csv,,75.0,overbought,-0.0021722832698815,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV70_H20,30.0,,,20.0,778.0,-0.0118786594596993,0.4884318766066838,-3.408288447539608,0.0006873878243577,GRAND_UNIFIED.csv,,70.0,overbought,-0.0114762173003163,,,,True,,,,,,,,,,,,,,,,,,
RSI10_OV75_H3,10.0,,,3.0,993.0,-0.0022139822906199,0.3595166163141994,-3.544536051047242,0.0004116501776197,GRAND_UNIFIED.csv,,75.0,overbought,-0.0018019984034094,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV65_H5,14.0,,,5.0,996.0,-0.0022753072892424,0.3815261044176707,-3.585532316287288,0.0003527342693322,GRAND_UNIFIED.csv,,65.0,overbought,-0.0018620542771943,,,,True,,,,,,,,,,,,,,,,,,
RSI10_OV70_H3,10.0,,,3.0,997.0,-0.001600745534747,0.3610832497492477,-3.604518874213036,0.0003282185236007,GRAND_UNIFIED.csv,,70.0,overbought,-0.0011876061164923,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV75_H3,7.0,,,3.0,999.0,-0.0015307397107786,0.3623623623623623,-3.617349510918205,0.000312545342329,GRAND_UNIFIED.csv,,75.0,overbought,-0.001117126097165,,,,True,,,,,,,,,,,,,,,,,,
RSI25_OV75_H3,25.0,,,3.0,640.0,-0.0038870181874705,0.36875,-3.656045178408993,0.0002772061796549,GRAND_UNIFIED.csv,,75.0,overbought,-0.0034948306874705,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV65_H10,20.0,,,10.0,989.0,-0.0048614646616794,0.4266936299292214,-3.7130125564873424,0.0002162616210732,GRAND_UNIFIED.csv,,65.0,overbought,-0.0044504434281101,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV80_H3,14.0,,,3.0,862.0,-0.0042050316587828,0.3201856148491879,-3.8427588005929576,0.0001306000682285,GRAND_UNIFIED.csv,,80.0,overbought,-0.0038035235381332,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV75_H1,20.0,,,1.0,826.0,-0.0016342084960341,0.3656174334140435,-3.861255532614353,0.0001216305104677,GRAND_UNIFIED.csv,,75.0,overbought,-0.0012310607962762,,,,True,,,,,,,,,,,,,,,,,,
RSI10_OV80_H10,10.0,,,10.0,977.0,-0.0061125484617536,0.3868986693961105,-3.884421657145234,0.0001094875202375,GRAND_UNIFIED.csv,,80.0,overbought,-0.0057024154013647,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV80_H5,14.0,,,5.0,862.0,-0.0055666575207446,0.334106728538283,-3.887892803374877,0.0001088947257673,GRAND_UNIFIED.csv,,80.0,overbought,-0.0051651494000949,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV65_H5,20.0,,,5.0,989.0,-0.0031550214020594,0.4064711830131446,-4.000175694414555,6.801835500427882e-05,GRAND_UNIFIED.csv,,65.0,overbought,-0.0027440001684902,,,,True,,,,,,,,,,,,,,,,,,
RSI10_OV80_H3,10.0,,,3.0,977.0,-0.0033813386111119,0.3807574206755373,-4.101968318856856,4.438009135338016e-05,GRAND_UNIFIED.csv,,80.0,overbought,-0.0029712055507229,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV80_H3,7.0,,,3.0,995.0,-0.002178946136916,0.3708542713567839,-4.167383315293444,3.349407278355239e-05,GRAND_UNIFIED.csv,,80.0,overbought,-0.0017664838253582,,,,True,,,,,,,,,,,,,,,,,,
RSI10_OV80_H5,10.0,,,5.0,977.0,-0.0041302639394549,0.3817809621289662,-4.218567895415819,2.6874660866259697e-05,GRAND_UNIFIED.csv,,80.0,overbought,-0.003720130879066,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV70_H15,30.0,,,15.0,778.0,-0.0129699300416386,0.4768637532133676,-4.334932373088256,1.649781810259514e-05,GRAND_UNIFIED.csv,,70.0,overbought,-0.0125674878822556,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV80_H1,14.0,,,1.0,862.0,-0.0022594624961748,0.3097447795823665,-4.360815397660276,1.4525515010646025e-05,GRAND_UNIFIED.csv,,80.0,overbought,-0.0018579543755252,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV65_H3,14.0,,,3.0,996.0,-0.0018990402115611,0.3614457831325301,-4.467232581990859,8.831859870158143e-06,GRAND_UNIFIED.csv,,65.0,overbought,-0.0014857871995129,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV65_H3,20.0,,,3.0,989.0,-0.0025751675554013,0.3923154701718908,-4.49664073007972,7.721788608678123e-06,GRAND_UNIFIED.csv,,65.0,overbought,-0.002164146321832,,,,True,,,,,,,,,,,,,,,,,,
RSI25_OV75_H1,25.0,,,1.0,640.0,-0.0019128390332715,0.31875,-4.75530728719125,2.4507332075840063e-06,GRAND_UNIFIED.csv,,75.0,overbought,-0.0015206515332715,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV70_H5,14.0,,,5.0,993.0,-0.0037751319165732,0.3675730110775428,-4.764040673653567,2.180500870540341e-06,GRAND_UNIFIED.csv,,70.0,overbought,-0.0033631480293628,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV70_H10,30.0,,,10.0,778.0,-0.0112802190672833,0.4331619537275064,-4.954762691760061,8.891664566013709e-07,GRAND_UNIFIED.csv,,70.0,overbought,-0.0108777769079003,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV70_H5,30.0,,,5.0,778.0,-0.0064994487331573,0.384318766066838,-4.983950056329925,7.684819183453233e-07,GRAND_UNIFIED.csv,,70.0,overbought,-0.0060970065737743,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV70_H3,30.0,,,3.0,778.0,-0.0042863031317713,0.3637532133676092,-4.988626917120269,7.50676312338538e-07,GRAND_UNIFIED.csv,,70.0,overbought,-0.0038838609723883,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV70_H1,30.0,,,1.0,778.0,-0.0018666900964192,0.3290488431876606,-5.0109079187966685,6.711748453226061e-07,GRAND_UNIFIED.csv,,70.0,overbought,-0.0014642479370361,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV75_H5,20.0,,,5.0,826.0,-0.0065686195246758,0.387409200968523,-5.051983299359281,5.38568449658218e-07,GRAND_UNIFIED.csv,,75.0,overbought,-0.006165471824918,,,,True,,,,,,,,,,,,,,,,,,
RSI10_OV65_H1,10.0,,,1.0,998.0,-0.0006914128921081,0.314629258517034,-5.061587361448751,4.949573226722367e-07,GRAND_UNIFIED.csv,,65.0,overbought,-0.0002776854371982,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV80_H1,7.0,,,1.0,995.0,-0.0012289203819248,0.3326633165829146,-5.089991578450406,4.281058412579845e-07,GRAND_UNIFIED.csv,,80.0,overbought,-0.000816458070367,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV75_H3,20.0,,,3.0,826.0,-0.0046023401363324,0.3728813559322034,-5.1781373293504585,2.817892012701065e-07,GRAND_UNIFIED.csv,,75.0,overbought,-0.0041991924365745,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV65_H5,30.0,,,5.0,943.0,-0.0050459576220876,0.4156945917285259,-5.222862969711281,2.168727748285195e-07,GRAND_UNIFIED.csv,,65.0,overbought,-0.0046372619699137,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV65_H1,7.0,,,1.0,1000.0,-0.0006400016680617,0.333,-5.262889854050751,1.7355053928288061e-07,GRAND_UNIFIED.csv,,65.0,overbought,-0.0002265016680617,,,,True,,,,,,,,,,,,,,,,,,
RSI20_OV70_H5,20.0,,,5.0,954.0,-0.0055632591158306,0.3846960167714884,-5.3194383575145165,1.2975394279879488e-07,GRAND_UNIFIED.csv,,70.0,overbought,-0.005157913203881,,,,True,,,,,,,,,,,,,,,,,,
RSI30_OV65_H3,30.0,,,3.0,943.0,-0.0037454529884081,0.3849416755037115,-5.3480995074628375,1.1159560283359537e-07,GRAND_UNIFIED.csv,,65.0,overbought,-0.0033367573362342,,,,True,,,,,,,,,,,,,,,,,,
RSI7_OV75_H1,7.0,,,1.0,999.0,-0.0008532761562738,0.3193193193193193,-5.348511131141984,1.099621997664499e-07,GRAND_UNIFIED.csv,,75.0,overbought,-0.0004396625426602,,,,True,,,,,,,,,,,,,,,,,,
RSI14_OV70_H3,14.0,,,3.0,993.0,-0.0030417633311426,0.3494461228600201,-5.3682874206283575,9.899398638044005e-08,GRAND_UNIFIED.csv,,70.0,overbought,-0.0026297794439321,,,,True,,,,,,,,,,,,,,,,,,
