ticker,strategy,num_signals,gross_return,net_return,transaction_cost
EHC,RSI_Reversal,39,-0.0033321120377902227,-0.004332112037790223,0.001
EIC,RSI_Reversal,67,0.008764691395943526,0.0007646913959435259,0.008
EIDO,RSI_Reversal,71,0.000669721637001308,-0.007330278362998692,0.008
EIG,RSI_Reversal,26,0.02153420746557916,0.018534207465579162,0.003
EIM,RSI_Reversal,45,0.00733409509517196,-0.0006659049048280399,0.008
EIPI,RSI_Reversal,19,0.02102804588607883,0.01302804588607883,0.008
EIS,RSI_Reversal,27,0.025262948885428807,0.017262948885428807,0.008
EIX,RSI_Reversal,57,-0.018134929306322933,-0.019134929306322934,0.001
EL,RSI_Reversal,90,-0.0015638595006020864,-0.0025638595006020866,0.001
ELA,RSI_Reversal,25,0.013594035484407291,0.005594035484407291,0.008
ELAN,RSI_Reversal,57,-0.0051792122420697044,-0.0061792122420697045,0.001
ELE,RSI_Reversal,24,0.015287439904585693,0.0072874399045856925,0.008
ELF,RSI_Reversal,77,-0.00809642536569992,-0.00909642536569992,0.001
ELIL,RSI_Reversal,16,0.08166427420676399,0.073664274206764,0.008
ELMD,RSI_Reversal,38,0.016061346360979934,0.008061346360979934,0.008
ELME,RSI_Reversal,45,0.0073459349745600595,0.0043459349745600595,0.003
ELP,RSI_Reversal,31,0.001978815679243804,-0.0060211843207561965,0.008
ELS,RSI_Reversal,37,0.004151457494592889,0.001151457494592889,0.003
ELV,RSI_Reversal,69,-0.004611142983318767,-0.005611142983318767,0.001
ELVA,RSI_Reversal,52,0.008973782463869047,0.0009737824638690468,0.008
ELVN,RSI_Reversal,32,0.15230531875983397,0.14930531875983397,0.003
EMA,RSI_Reversal,37,0.003681828802614341,0.0006818288026143411,0.003
EMB,RSI_Reversal,27,0.0037377880500864815,0.0027377880500864815,0.001
EMBC,RSI_Reversal,72,-0.009493729542019425,-0.012493729542019424,0.003
EMBJ,RSI_Reversal,24,0.052738378976702686,0.049738378976702684,0.003
EMD,RSI_Reversal,38,0.00915458390961713,0.0011545839096171306,0.008
EME,RSI_Reversal,26,-0.002261391197361321,-0.003261391197361321,0.001
EMEQ,RSI_Reversal,14,0.03218794279771642,0.024187942797716418,0.008
EMLC,RSI_Reversal,56,-0.00017472695403728374,-0.0031747269540372837,0.003
EMLP,RSI_Reversal,14,0.018614622363502437,0.010614622363502437,0.008
EMN,RSI_Reversal,64,-0.003153116244170324,-0.004153116244170324,0.001
EMO,RSI_Reversal,33,0.008588063486124758,0.0005880634861247583,0.008
EMQQ,RSI_Reversal,36,0.014561551330677849,0.0065615513306778485,0.008
