category,strategy,avg_return,n,t_stat,significant
ROC,ROC50_Dn10_H10,0.2065041890912455,764286,2.792427634343814,False
ROC,ROC50_Up20_H1,0.00044697542908272634,420208,3.026597464278979,True
ROC,ROC50_Dn20_H1,0.1504456538955957,424683,1.0222794587923163,False
ROC,ROC50_Up20_H5,0.00283251033299937,417291,9.774105216609266,True
ROC,ROC50_Dn20_H5,0.33536030492633656,419018,1.9281096347521642,False
ROC,ROC50_Up20_H10,0.006836895459718398,413171,16.723861901074255,True
ROC,ROC50_Dn20_H10,0.37486278587424166,413069,2.739646736172542,False
ROC,ROC50_Up30_H1,0.00026972542164491154,260814,1.392937876144804,False
ROC,ROC50_Dn30_H1,0.2632763518800799,241625,1.0178385445942468,False
ROC,ROC50_Up30_H5,0.0021987257765162076,259046,5.29990868925886,True
ROC,ROC50_Dn30_H5,0.3829746565879934,237827,1.353090630724919,False
ROC,ROC50_Up30_H10,0.00593232228864411,256420,9.96546777530318,True
ROC,ROC50_Dn30_H10,0.4450951691528393,234188,2.125972730750027,False
DONCHIAN,Don10_TouchUp_H1,-9.797741253397982e-05,478447,-1.076484764604843,False
DONCHIAN,Don10_TouchLow_H1,0.15996649604676794,396281,1.01427939261655,False
DONCHIAN,Don10_TouchUp_H5,0.0008799916985475176,475798,4.526154740783525,True
DONCHIAN,Don10_TouchLow_H5,0.2320280668495606,390484,1.3459877857154425,False
DONCHIAN,Don10_TouchUp_H10,0.0019586455636435842,467994,7.2250483813376105,True
DONCHIAN,Don10_TouchLow_H10,0.2666568071274744,387506,2.107553535686323,False
DONCHIAN,Don20_TouchUp_H1,-0.00019431415512854828,332569,-1.6301017618446405,False
DONCHIAN,Don20_TouchLow_H1,0.24977653403478114,253213,1.0119591522889457,False
DONCHIAN,Don20_TouchUp_H5,0.0009046527345518431,330613,3.7328189472815616,True
DONCHIAN,Don20_TouchLow_H5,0.3590142164320443,250995,1.338672883998947,False
DONCHIAN,Don20_TouchUp_H10,0.0025204389288003407,324971,7.255348033410863,True
DONCHIAN,Don20_TouchLow_H10,0.4097980107816725,249144,2.0824255787012103,False
DONCHIAN,Don50_TouchUp_H1,5.8006369918140824e-05,205984,0.345797933276345,False
DONCHIAN,Don50_TouchLow_H1,0.44992766055821515,140025,1.0080304914305278,False
DONCHIAN,Don50_TouchUp_H5,0.0005485039835043477,204778,1.7019591878934592,False
DONCHIAN,Don50_TouchLow_H5,0.6444886846026571,138465,1.3257257971621486,False
DONCHIAN,Don50_TouchUp_H10,0.0017035513693487946,201403,3.818785487319994,True
DONCHIAN,Don50_TouchLow_H10,0.7319261049431985,137412,2.05137011001834,False
KELTNER,Kelt10_1.5_AboveUp_H1,-0.0004598803057649789,337208,-3.9569749311381397,True
KELTNER,Kelt10_1.5_BelowLow_H1,0.0035267325697979322,235731,5.0220142776989425,True
KELTNER,Kelt10_1.5_AboveUp_H5,-0.0005856727988384241,334794,-2.6798905717776504,False
KELTNER,Kelt10_1.5_BelowLow_H5,0.010716317150297904,232912,11.76898403582497,True
KELTNER,Kelt10_1.5_AboveUp_H10,0.001238523153507224,329273,3.9647502680530264,True
KELTNER,Kelt10_1.5_BelowLow_H10,0.01760643923774396,231444,19.82723459196031,True
KELTNER,Kelt10_2.0_AboveUp_H1,-0.0005720483137969951,143928,-2.4041195615775774,False
KELTNER,Kelt10_2.0_BelowLow_H1,0.0034255139345212354,95575,5.800355329736964,True
KELTNER,Kelt10_2.0_AboveUp_H5,-0.0010597981383183611,142992,-2.827189353833551,False
KELTNER,Kelt10_2.0_BelowLow_H5,0.012873127217650469,94445,16.41873157826058,True
KELTNER,Kelt10_2.0_AboveUp_H10,0.0006278211253429087,140559,1.1086152831402953,False
KELTNER,Kelt10_2.0_BelowLow_H10,0.019855681856964524,93842,16.96545409133356,True
KELTNER,Kelt10_2.5_AboveUp_H1,-0.001385368808327325,61845,-3.3335466058754566,True
KELTNER,Kelt10_2.5_BelowLow_H1,0.004321982009262522,42343,3.482119579715024,True
