ticker,entry_date,return,vix_at_entry,rsi_at_entry,mfi_at_entry
QS,2025-04-07,1.7994840965312058,46.98,27.2727257570334,26.828592841553032
QS,2025-04-08,13.872832768249149,52.33,17.307694365052228,20.557195288364326
QS,2025-04-11,1.0335969368078621,37.56,29.493091354964605,23.043831842033143
QS,2025-04-14,3.7037065069791995,30.89,29.493091354964605,22.897654505820128
QS,2025-04-15,8.130079882499055,30.12,31.067959929020716,23.197691569786528
QS,2025-04-16,4.594590153634997,32.64,30.331756606962585,23.852518313173306
QS,2025-11-20,10.00862667938013,26.42,20.680636964354136,22.636988192292904
QS,2025-11-21,9.003502835889067,23.43,25.00001257481638,23.98473319120488
QS,2025-11-24,9.222885740288667,20.52,30.099235725407908,27.858443192066915
CHPT,2025-02-27,9.03426661703203,21.13,27.9483016124952,29.607659045813378
CHPT,2025-04-04,14.794006353542418,45.31,28.421058795677013,29.389175608132632
CHPT,2025-04-08,25.84905351426274,52.33,23.71795028546032,25.9392406066938
CHPT,2025-11-17,6.500005722045898,22.38,20.50739117978017,18.314554021223586
CHPT,2025-11-18,22.41783738018068,24.69,24.101458900648865,18.18611207943428
CHPT,2025-11-19,13.772449892126307,23.66,25.877187203610575,23.437715075456808
CHPT,2025-11-20,20.330373630698766,26.42,18.518509284197705,17.848333489106324
CHPT,2025-11-21,19.15708830926818,23.43,19.76743425273108,16.27426458529
CHPT,2025-11-24,21.92865697400154,20.52,22.727267511501793,17.225885791714703
ENPH,2025-04-23,11.776355796131428,28.45,29.15173260623476,27.43881757280407
ENPH,2025-05-05,5.628770230058536,23.64,28.30835810434948,29.050723741843797
ENPH,2025-05-06,-12.741053436148004,24.76,29.482611912909917,28.13865183680376
ENPH,2025-05-07,-9.827115070050374,23.55,31.120534502790164,27.543184910678235
ENPH,2025-08-01,14.942890279408417,20.38,20.807964464830775,26.325404405001365
ENPH,2025-10-10,5.308471649409493,21.66,28.17100206186008,23.236264318237573
ENPH,2025-11-17,12.92217506365706,22.38,28.723902630892553,28.47006795005096
RUN,2025-03-03,9.629630559901816,22.78,23.227383749060024,29.155603239271514
PLUG,2025-03-28,-23.07692025540133,21.65,13.725497529212689,27.54063932476744
PLUG,2025-03-31,-31.85185181914697,22.28,16.666674945089227,28.54399269124808
PLUG,2025-04-01,-29.68750029103831,21.77,15.686279551333726,18.800035209021928
PLUG,2025-04-02,-36.79999828338623,21.51,17.647080822927066,23.61499599260847
PLUG,2025-04-03,-24.347824103890794,30.02,13.114775242703175,22.372407168921782
PLUG,2025-04-04,-27.586207073735576,45.31,8.620699577464848,16.572669244916497
PLUG,2025-04-07,-34.108523335080505,46.98,15.094345139624423,22.039640486623114
PLUG,2025-04-08,-28.31858355732548,52.33,12.903230148100207,24.115277930897037
PLUG,2025-04-11,-24.347824103890794,37.56,21.917815824948534,28.120695334059178
PLUG,2025-04-14,-19.047613100670095,30.89,20.2531702872581,20.39384463552696
PLUG,2025-04-15,-15.151518617962168,30.12,20.51282599911113,19.94405993570878
PLUG,2025-04-16,-14.130434007973678,32.64,19.047624453934674,18.53185805469245
PLUG,2025-04-17,-13.186813330768368,29.65,21.052636532240456,18.189347003213513
PLUG,2025-04-21,-4.87805143982653,33.82,17.44186763765846,17.603389439443504
PLUG,2025-04-22,-7.608694736696163,30.57,25.555561589605375,26.945931762678768
PLUG,2025-04-23,1.1764694332664312,28.45,23.913039675507136,22.261715297298565
PLUG,2025-04-24,5.882347166332156,26.47,28.04878101967259,22.61786870536484
PLUG,2025-04-25,-18.99999976158142,24.84,25.882353766154182,22.82212284503504
FCEL,2025-03-28,-12.087915773164696,21.65,21.799309328682654,26.51021008494456
FCEL,2025-03-31,-15.032680485455533,22.28,14.440436755296986,16.67295257457826
FCEL,2025-04-01,-14.505495783816505,21.77,4.435489220500088,10.799980373951783
FCEL,2025-04-02,-14.444446563720703,21.51,6.511622852347244,16.15163148608181
FCEL,2025-04-03,-21.802934297937256,30.02,16.66667445812365,22.385378438602274
FCEL,2025-04-04,-10.336534714204888,45.31,14.529920103290252,22.18433922986179
